uid,day,f1_time_spent,f2_distraction,f3_restlessness,f4_anxiety,f5_sleep_irregularity
U0058,5,0.6326752650573638,0.3397658841969985,0.6091666940726218,0.8981431697574748,0.06812105476078133
U0059,1,0.8055095084060401,0.4864194624851209,0.45255946552316434,1.0,0.984419532351311
U0059,2,0.7969035147877306,0.5286965804968111,0.5364164964005842,1.0,0.9441074252630398
U0059,3,0.8278241122217193,0.5145848976523416,0.5467144871454457,1.0,1.0
U0059,4,0.7880545691619056,0.48109523232549717,0.44815882384494454,0.9506764068027386,0.9881007556160911
U0059,5,0.7505568844734274,0.48459781611907987,0.43309490881167206,1.0,0.9490565693008053
U0060,1,0.7572727921918119,1.0,0.802105316912773,1.0,1.0
U0060,2,0.875478176531123,1.0,0.7941284196796112,1.0,1.0
U0060,3,0.8988067379649989,1.0,0.8539928994730057,1.0,1.0
U0060,4,0.9549421806337152,1.0,0.8456924268895686,1.0,1.0
U0060,5,0.9195253454306481,1.0,0.9128644950099172,1.0,1.0
U0061,1,0.6189891648275003,0.7775205664488544,0.7551294924102492,0.9920097848312289,1.0
U0061,2,0.6465485934283834,0.8703002786790001,0.8630958726203091,1.0,1.0
U0061,3,0.6922131032366066,0.8819167926767628,0.8417103940911315,1.0,1.0
U0061,4,0.7011454540831186,0.8880743162831845,0.8487289886500589,1.0,1.0
U0061,5,0.7269490515805779,0.8566161590231951,0.9028498125406892,1.0,1.0
U0062,1,0.6564932933144147,0.777664884089616,0.5245856025922813,1.0,0.2889625872509706
U0062,2,0.6374462684971444,0.7972092721138337,0.5944533712759027,1.0,0.266851660650479
U0062,3,0.7175768680372561,0.8199556774338301,0.6461989332865263,1.0,0.3265803431302374
U0062,4,0.7584304908520534,0.8720356653158221,0.6455832102536666,1.0,0.3446093003502738
U0062,5,0.7306935050304761,0.9308988245274349,0.6399567400368038,1.0,0.37134632261951944
U0063,1,0.6427079719678038,0.5079258825487152,0.286110162546793,1.0,0.03723714412966044
U0063,2,0.6756388587178727,0.5601743167562736,0.31795168134520935,1.0,0.09446200448788317
U0063,3,0.732970260936525,0.554329661528599,0.3323424417369324,1.0,0.08199255863957036
U0063,4,0.7737876777399262,0.626718658342692,0.3458388451884897,1.0,0.12812923616538577
U0063,5,0.7591257875866027,0.7042362847639757,0.4105235552726443,1.0,0.09134170721069697
U0064,1,0.31134435302974217,0.706765340387167,0.5139098363968333,0.0,0.6950209330311526
U0064,2,0.3348567523631535,0.7252186007951366,0.4664020070460414,0.0,0.6889952676455593
U0064,3,0.3132472555286854,0.647327694465045,0.4734612706840832,0.0,0.711514755624765
U0064,4,0.3456394815576736,0.6799493269444389,0.38705139061845856,0.0,0.6492741318082725
U0064,5,0.24788894417809618,0.634730778451648,0.3396288062652059,0.0,0.6110614810810482
U0065,1,0.4060347896761852,0.48793799766449986,0.2657279403292951,0.23472414278543607,0.023325937224448322
U0065,2,0.4412759851955187,0.5303763800316151,0.19191654058964136,0.2537754090885807,0.030860478320891758
U0065,3,0.3604975345953383,0.5217083176168662,0.27002382344917936,0.21363730324185204,0.02502697997220483
U0065,4,0.4081809338058981,0.5195114536616381,0.22101062842704602,0.25450408349114156,0.0
U0065,5,0.3316902637740085,0.5042248527958325,0.28301792820283933,0.2575881044279524,0.0
U0066,1,0.5839401544213823,0.7472840015308752,0.25995940991707045,0.005714990393371992,0.2712835545141712
U0066,2,0.5869354088829046,0.7653931739452825,0.2422135996724825,0.02216431442662509,0.2684610245203916
U0066,3,0.5719368389386621,0.782579463485251,0.23392109664657856,0.024241733948434353,0.26101861940204024
U0066,4,0.6551455103038537,0.7432960205288445,0.23952049611645407,0.0,0.24090460651497173
U0066,5,0.6239982570582615,0.7015106817469023,0.21838952742560938,0.0,0.2785092277592073
U0067,1,0.6263184011774577,0.9970291402668449,0.7055200606423881,0.9774936739697003,0.7109868977962767
U0067,2,0.527986360786439,0.9510819017440888,0.7104259112847422,0.9849052630386496,0.7079546658189666
U0067,3,0.5442579160488464,0.9445984951974862,0.7556260309709089,0.8706990279018226,0.6543619839948847
U0067,4,0.5442216815746423,0.8894396077543958,0.6765740941280516,0.9069002857128852,0.7131560720362403
U0067,5,0.4416083671880886,0.9116540165755644,0.677487439158175,0.84456743368496,0.6484861073074404
U0068,1,0.6226181253561015,1.0,0.34512828152493447,0.7747234256270299,0.5336961442035346
U0068,2,0.676544561281214,1.0,0.36085153121292257,0.7913205191479665,0.5658382236571173
U0068,3,0.6677258824290585,1.0,0.3216469272728414,0.8388888960885476,0.5771209332644822
U0068,4,0.6992273706037843,1.0,0.36750683282113916,0.8248583887790699,0.6428016789106881
U0068,5,0.7524731925880351,1.0,0.3907237276885041,0.8774353078322825,0.6595752353125754
U0069,1,0.8702135133806944,1.0,0.774585306332051,1.0,0.27417005363739017
U0069,2,0.833413389691718,1.0,0.8131063241591818,0.9951334233724662,0.309443259827018
U0069,3,0.9222843893792004,1.0,0.8204130968276531,1.0,0.2842602387512678
U0069,4,0.9449404780118976,1.0,0.8931606468601027,1.0,0.3976374305473104
U0069,5,0.9337288303568362,1.0,0.8815568140452925,1.0,0.4102844548720787
U0070,1,0.5354455379601208,0.7284254004227274,0.49366609283516916,0.7203846141854645,0.49606229098723087
U0070,2,0.602305556488763,0.7432543205457577,0.4804999225752962,0.7550596401590018,0.5132582194870823
U0070,3,0.5672880276767146,0.7923279713923881,0.4970423560314721,0.7505654886883454,0.5212464326976967
U0070,4,0.6069964839379051,0.7785940990173974,0.5086137249560547,0.7316268787607869,0.510845105756183
U0070,5,0.5656882137803801,0.7532567911732957,0.4990031002806662,0.7437564942818238,0.4961438746568321
U0071,1,0.37354452863507087,0.7212182932172777,0.5519794808218725,0.8056638002604793,1.0
U0071,2,0.4741293551112034,0.8353680454340086,0.6152065140452598,0.7876357952381365,1.0
U0071,3,0.4571624038134121,0.8320269124051805,0.6330026725947551,0.855842051032387,1.0
U0071,4,0.46542076214005834,0.8492043951829075,0.5649302710141388,0.9051373736796463,1.0
U0071,5,0.5733870018172115,0.8703964186278137,0.6944606748084737,0.8924023526992437,1.0
U0072,1,0.7907589714744279,0.7733898159680802,0.5393092623835882,0.7918705143236987,0.4831349592026509
U0072,2,0.7937233437876642,0.6994968542333715,0.4758238980051143,0.7789455489929237,0.5484674847064469
U0072,3,0.7629695338436024,0.7322260722254131,0.4992078272912322,0.7584048347645882,0.4757118944023506
U0072,4,0.8127218313339227,0.7357848195878726,0.49956643187365163,0.766388527440111,0.5001926680943282
U0072,5,0.786908423284203,0.7467117058822251,0.49734911122383996,0.7388996691035362,0.4922361181199869
U0073,1,0.44795941511514153,0.49719697787249,0.7568694727518324,1.0,1.0
U0073,2,0.35381000442180044,0.4554116891014912,0.7658687380917756,0.9388311616898375,1.0
U0073,3,0.3645912118123032,0.5471844392275155,0.7575135722318334,0.9934253194086081,1.0
U0073,4,0.3680979398028715,0.4737977109773657,0.7121563549903467,0.9740488232095302,1.0
U0073,5,0.4148185561598116,0.5288426505610263,0.6952582785929778,0.9948441104061012,0.9667550640642759
U0074,1,0.5540913743176101,0.2714198733435967,0.3130287890499572,0.33875042362661784,0.9931135121664275
U0074,2,0.6749009766970956,0.2960406862965984,0.3068215493708759,0.38933030041051103,1.0
U0074,3,0.6976121898448372,0.354030795152963,0.3725735897481804,0.3429394946041268,1.0
U0074,4,0.7082505429773462,0.3780738082373532,0.3597042317350777,0.3886471566956815,1.0
U0074,5,0.7613130118170656,0.39912211558945065,0.4337815075231651,0.3984581882923454,1.0
U0075,1,0.4378576450214198,0.019193619953866117,0.0,0.5072141374799062,0.0
U0075,2,0.48147839716938645,0.0,0.03581868779964834,0.48989306523249526,0.012440955861926603
U0075,3,0.4447575893903582,0.03497418057625156,0.0,0.4959423702381892,0.030106996805498557
U0075,4,0.46999733212855904,0.005768480231971233,0.05871190921624923,0.4927575676873938,0.028558810905294055
U0075,5,0.4330346728674186,0.0,0.0,0.5343616756564206,0.0
U0076,1,0.8285937513612827,0.26539256260291877,0.021752873605439912,0.26548534861344875,0.9807555521433114
U0076,2,0.8129576763402183,0.27401228575683045,0.022628739894407227,0.2856674011442393,1.0
U0076,3,0.8105434462262475,0.2821045071494928,0.0,0.22354376046316846,0.9951079910816871
U0076,4,0.7776529206558066,0.22974465175076855,0.0,0.22622740237000116,0.9907611541108288
U0076,5,0.7431915599913865,0.2563988112211882,3.6164260866727106e-05,0.2254873410679543,1.0
U0077,1,0.6281271041287967,0.4951590688097141,0.4787128312114033,0.2200591048846084,0.4770970597954999
U0077,2,0.6261875756031235,0.48110284235844764,0.4953522619449117,0.2710220885539869,0.49164826487567065
U0077,3,0.6190008394453096,0.45377620872707397,0.4960244996137431,0.2523668828979553,0.500694161692945
U0077,4,0.5504124390648335,0.5360933793929241,0.4743598116508575,0.26005111375787404,0.5002389284794199
U0077,5,0.6301112857143203,0.5656246648812262,0.46128906546371495,0.23053258356182504,0.5056727748151716
U0078,1,0.6542136778991193,0.500793614008866,0.7942907330806867,0.7951641047749989,0.5618062972249664
U0078,2,0.7427898011673323,0.5717724790153631,0.794731091228775,0.8092327706342403,0.5069277228533265
U0078,3,0.6691586060673282,0.5777215268566068,0.8242773480619622,0.8445706461610116,0.5653274020285339
U0078,4,0.7536309200197341,0.6200062119475459,0.8697209903658416,0.8601631585046124,0.6246557205157693
U0078,5,0.774752947940029,0.623986093528673,0.8802565053277424,0.8908882191367001,0.6096238722958036
U0079,1,0.550422264208355,0.5058226460601631,0.7050883886906086,0.4702121631452501,0.7533491499616619
U0079,2,0.5432121738647874,0.4726815996623594,0.6980335717965698,0.5094507541920009,0.7470633581230854
U0079,3,0.4851571121269875,0.4406673104374403,0.6505078804169688,0.4307452081637819,0.6770511188793079
U0079,4,0.4683383894872254,0.43175453630590976,0.6560990883070723,0.3914595089298225,0.6368567052726922
U0079,5,0.479193309092987,0.3872377505254286,0.621250726409252,0.29002441287671377,0.6255067214872745
U0080,1,0.4134838945152525,0.7433786272225753,0.5147557940705807,0.5255665904354759,0.7664025477293096
U0080,2,0.5035740260341224,0.8198023429380696,0.5690142307883249,0.5786662143213022,0.775835006466577
U0080,3,0.5211733536226081,0.8377270714039362,0.6101144185172364,0.5578442830087953,0.7933872370195181
U0080,4,0.5445366897407509,0.8812922857829255,0.5929384533692746,0.5939101075617592,0.9037630435324431
U0080,5,0.5143176432139802,0.9492801885976789,0.622981377960564,0.6691517577682515,0.8901414457275305
U0081,1,0.6180956229324702,0.947684556501013,1.0,0.9542404272929963,0.9659855321473935
U0081,2,0.5934589236540534,0.920835744992203,1.0,0.9277033549867958,0.9976788282600169
U0081,3,0.6004505767978287,1.0,0.9987495759283032,1.0,1.0
U0081,4,0.6316083719773098,0.9782961157338914,1.0,1.0,0.9928691462593108
U0081,5,0.6057670429258569,1.0,0.9777331143942509,0.9351531900004242,1.0
U0082,1,0.2049428252370955,0.7515266310556805,0.005200249931112246,0.25731859593725503,0.0
U0082,2,0.24469590315806247,0.7019728806457045,0.0,0.24690235719552858,0.0
U0082,3,0.19472436786703787,0.7998441049718406,0.0006265946488788536,0.2569210271715605,0.0
U0082,4,0.18150915775881568,0.738744108590282,0.0,0.2884493138501131,0.016730731821753737
U0082,5,0.16665626129188904,0.7573951433529601,0.014946652454903554,0.284204471155638,0.0474162205970512
U0083,1,0.769547174245164,0.5191555358178346,0.0,0.7421106358865797,0.4449286617787694
U0083,2,0.8099019500243787,0.5185977899718741,0.0,0.7453253557701269,0.5011358574502685
U0083,3,0.8175371788384871,0.5001140922836956,0.0,0.7341018669161253,0.5067387735616706
U0083,4,0.8252458502611928,0.4814709017181726,0.06562949623650058,0.693165807934891,0.48308899474826295
U0083,5,0.7975089918952168,0.4939775250934141,0.0,0.7634358524325539,0.5111328215394176
U0084,1,0.5520562694434875,0.013865179982458285,0.5607292886986056,0.7091047798622157,0.7556911850283119
U0084,2,0.5801405346661017,0.012776616185791073,0.5005744333224725,0.7307553927286707,0.7646361685461323
U0084,3,0.6541304432936023,0.0,0.5215927382644454,0.7112018112638651,0.7213069086954598
U0084,4,0.6141721883364113,0.04452348085607895,0.5106684004635698,0.7406082590843054,0.7499787421627007
U0084,5,0.5624877679809085,0.018135459790661,0.5264699918697022,0.7364372900150076,0.735898735567215
U0085,1,0.8379763468895616,0.2794075271939612,0.015402603279785775,0.006114878859187663,0.5401698105592774
U0085,2,0.8372602333244399,0.26300950801107725,0.019676565889104394,0.011902185995521515,0.5674253574972862
U0085,3,0.8945121631452849,0.34301560283524485,0.10763194957439827,0.1257587656835135,0.5722320040752465
U0085,4,0.9321943243171525,0.32261153477782367,0.1613612923879005,0.08265506285345528,0.5986975664287869
U0085,5,0.9320687145880073,0.35421187009833366,0.15097726732225686,0.15641711604604444,0.6443175898705535
U0086,1,0.603176833593457,0.017532389414174527,0.30929321753546457,0.45307275164866845,0.2985163772490587
U0086,2,0.6031306781256963,0.0,0.2100905912278303,0.494326388276689,0.27764950335773375
U0086,3,0.5961735263886739,0.04533464790742042,0.20646472929845322,0.49963733156461837,0.21242819666760643
U0086,4,0.610908956478749,0.026606621702919008,0.2373771461895684,0.421873584301186,0.2559684444038948
U0086,5,0.6131021565520053,0.012128842648850929,0.28707346575466464,0.4678683896105285,0.27040648316351346
U0087,1,0.6357752253743392,0.003284118121418671,0.0315758682404899,0.4828138373138675,0.7000016912655025
U0087,2,0.6207071040114082,0.0,0.0,0.4693041346604512,0.7191019598728275
U0087,3,0.5775290558713471,0.0365212070925489,0.024616662570191183,0.49244807954022485,0.7840087041557715
U0087,4,0.5681310853450088,0.0,0.025907899777397714,0.5173892968796794,0.7361920979525003
U0087,5,0.5659361731890561,0.04379195625113821,0.0,0.4820472219396932,0.756857295825537
U0088,1,0.4050866678033031,0.29567542315797274,0.29255194662666056,0.3220479577883929,0.2995135027760842
U0088,2,0.4149075909472055,0.34155842853168755,0.28005818118056763,0.29848086184142947,0.3175060061875508
U0088,3,0.5498700246935189,0.4332975566801608,0.35820169177408545,0.3345041014383883,0.3560351694544165
U0088,4,0.546629662776215,0.36037997123328425,0.42385634067736966,0.37690212277574203,0.3849322926727418
U0088,5,0.5699777275616339,0.4126475983184337,0.4251682150140884,0.3814824044035923,0.38325094738161913
U0089,1,0.5669953730108491,0.5317462114083172,0.27812680366614295,0.769008346217275,0.7526390646315849
U0089,2,0.5282617670692755,0.4977537218538053,0.26362549501569515,0.7339580025732122,0.7286251742157529
U0089,3,0.6433326116446108,0.49819133025825163,0.2636438550892714,0.773223943848581,0.7199568877048477
U0089,4,0.6057962226814257,0.539589334834319,0.30457669549899163,0.7511980919164407,0.7428616935795878
U0089,5,0.6080707220441259,0.5073091114108257,0.2916027419839346,0.720108249324988,0.7416038074150193
U0090,1,0.1606348763197479,0.1991167270787064,0.4958043673574198,0.21323962080242612,0.006798091521398653
U0090,2,0.16851017848730093,0.22050707969601435,0.409021328663984,0.23635831956159203,0.0
U0090,3,0.1139216858226139,0.17930165402026751,0.3717129430130504,0.1872595843444201,0.0
U0090,4,0.05941989142469398,0.10432922441346326,0.43338065124969777,0.13112209818921633,0.0
U0090,5,0.05892595610843108,0.0737792612722116,0.3415042668015402,0.16207434860020817,0.0
U0091,1,0.3795681061565328,0.03763444738282869,0.030415442548108636,0.21045285444339784,0.011645770018495677
U0091,2,0.3450213253015222,0.0,0.0,0.1787107526883691,0.0
U0091,3,0.42604141653590544,0.0,0.02982519864513588,0.3229089263226023,0.009100162707470497
U0091,4,0.324153077300294,0.0,0.0,0.21003799513522986,0.0
U0091,5,0.31497838478619045,0.0,0.0,0.21109508794575396,0.0
U0092,1,0.5974984717417712,0.5055707776922318,0.5059198178778563,0.47561816129244705,0.794957477160356
U0092,2,0.6374327050222864,0.5356973419172351,0.5304102722163159,0.45275061591700927,0.7777818713343589
U0092,3,0.6196680428264852,0.4539042915516865,0.4935526893454977,0.5083038034797587,0.799929512943739
U0092,4,0.6217417157368277,0.47406302818165097,0.5508616537535589,0.5013133928814166,0.7423247658929073
U0092,5,0.5901864541023356,0.451293342859306,0.4967069148855157,0.5149245577191698,0.7384385001742435
U0093,1,0.6426135743174267,0.5292934354737728,0.024769372262914924,0.036759237661228246,0.018914192134999244
U0093,2,0.6560558221298499,0.5847814151432452,0.046897072882853476,0.011802686977839622,0.11248751712616262
U0093,3,0.7314436223607146,0.5512321191468315,0.11069123415735582,0.0749107568834597,0.09790461645993179
U0093,4,0.7288267238704048,0.6129677659905103,0.0964870300324081,0.09928376843051222,0.09251424253556273
U0093,5,0.7250453337530867,0.6479846512985193,0.12852720032667744,0.1704615619713786,0.1946173846600778
U0094,1,0.4422363034712597,0.5435759430907846,0.237987413190077,0.5362032433950326,0.5725106123894488
U0094,2,0.4804401850955683,0.5646301006119324,0.3613581158745109,0.5544487783201759,0.5414133297493495
U0094,3,0.4946149574823477,0.6129940210433479,0.2884661771257521,0.5985460593047125,0.6143103504660893
U0094,4,0.5119107512410942,0.6532089429890793,0.3892355998723321,0.6842414935553323,0.5974819130725635
U0094,5,0.5749212955148827,0.6194802827660779,0.3515390064616982,0.5889340747154639,0.6661497206719078
U0095,1,0.8055274374183231,0.4835132859227426,0.7757876366093941,0.9883860805063146,0.24863766346203287
U0095,2,0.8007616526162723,0.4424098053140703,0.7495848676171729,0.9793081667780748,0.23520631532800684
U0095,3,0.8433089601040644,0.4623047931716223,0.7743961556024394,0.9916311120900457,0.24160719494512498
U0095,4,0.8237111568815514,0.5102015388370668,0.7671183899165859,1.0,0.24006074850450032
U0095,5,0.7816328979647675,0.46744548420326604,0.7252376841006314,1.0,0.2873403874221036
U0096,1,0.8314690982777352,0.23599590643922413,0.22995788043706689,0.2801660567792368,0.0
U0096,2,0.7590988212583653,0.2712290927112546,0.2502711455953692,0.28194630217870714,0.0
U0096,3,0.7579797802664432,0.2504299617953247,0.2625302109545136,0.27540991263068376,0.00524453306426333
U0096,4,0.8049396546607571,0.23831795370909403,0.29772714714713555,0.21690929633588507,0.010770604576678167
U0096,5,0.7703657349623595,0.2660433563741503,0.21888947291836702,0.27231447095501377,0.0033631484047355123
U0097,1,0.45233917519776046,0.22871260435752483,0.0,0.7434894884872689,0.0
U0097,2,0.4728014945903657,0.2629887947608209,0.0,0.7330567798748717,0.030641498862881953
U0097,3,0.4626532831860978,0.20242050063286127,0.0,0.8061289552611535,0.011688425321127115
U0097,4,0.373951218043709,0.26603887258367304,0.0,0.7501012651979149,0.009834635185292557
U0097,5,0.42772810418613494,0.21958312143122388,0.002570614842100771,0.7222372612182124,0.007661512670229512
U0098,1,0.2130046915234557,0.0,0.0,0.211467088767772,0.2460373898344257
U0098,2,0.2053026437990615,0.0,0.007787206844406628,0.24862899306709663,0.22705024153731618
U0098,3,0.2608588677280962,0.028754295828142637,0.0,0.2751471063871342,0.2873349422806317
U0098,4,0.20396062767852674,0.010843261108419761,0.010150400007647728,0.18742552423230135,0.24439391209448802
U0098,5,0.19283261474047916,0.04290466909679634,0.010011835906856191,0.24107167113649916,0.24729625777026967
U0099,1,0.43070156744882204,0.7871231440405242,0.4862809503473963,0.24871529856065275,0.5017406820442518
U0099,2,0.42545292646615857,0.6825933199804618,0.4817989911570411,0.2563385107683842,0.5360023686928058
U0099,3,0.38524292657481385,0.6937034188187438,0.518591343378984,0.23093912833523111,0.4643100002272892
U0099,4,0.3812696383086033,0.7444642392703246,0.4818576600638536,0.18383301828702792,0.5269119859066139
U0099,5,0.4382462512383617,0.7695456597401852,0.4658694298872555,0.24395525398157447,0.4998043605431163
U0100,1,0.38305601959394425,0.7703902779801196,0.5168979067474379,0.9874394395531435,0.24753392543417552
U0100,2,0.3687221424535843,0.6656721570582487,0.4517187106335905,0.9822274170183398,0.24578558952084986
U0100,3,0.3033808098450415,0.6908649390543906,0.429526106398326,0.9214637780625522,0.18568007887675078
U0100,4,0.30653992231998417,0.6662422270661776,0.44325150282850156,0.923523827725941,0.15931773776618108
U0100,5,0.3309387517046924,0.6582978878764101,0.37222804684189953,0.8384863879294129,0.09536507957238603
U0101,1,0.8279969734494691,0.4673110088797284,0.4764571427561689,0.23888475704229914,0.20783298942464073
U0101,2,0.8004685500184882,0.5270683152135994,0.4727673145955924,0.2955785177092531,0.26532376265582786
U0101,3,0.8309174175687217,0.4802649633844359,0.5256357568119985,0.21724198298814063,0.27670742502509527
U0101,4,0.8051551801938059,0.5165975365995435,0.46473216183125443,0.22314790473170187,0.26791684654760156
U0101,5,0.771549559873274,0.5138961887629737,0.4589858658061926,0.27544522638,0.2130243005569447
U0102,1,0.7963788545153929,0.2477863940873413,0.0,0.2680420493899303,0.21119771237599505
U0102,2,0.7480083714723008,0.19002088044947124,0.0,0.18385888270587736,0.20200747172712108
U0102,3,0.6879396854856199,0.20993995625504713,0.0,0.1662322071429469,0.16092552909922567
U0102,4,0.719338847389531,0.12878119858092113,0.0,0.18484196362294217,0.12566228642588423
U0102,5,0.6860580248736061,0.13447175800806477,0.0,0.1098863124768819,0.16144391170683156
U0103,1,0.612072940926991,0.06245300183018486,0.24063342419705785,0.2986620997091815,0.5698679995860623
U0103,2,0.671604255620676,0.092729412755579,0.37036811337102293,0.34071128638320947,0.5674792578692519
U0103,3,0.7213526542225426,0.09434663499290673,0.34071709129854866,0.329457572928588,0.6369024007649632
U0103,4,0.6954471400217399,0.16597103174034347,0.38499592371221114,0.32802081475594175,0.6310294787897427
U0103,5,0.6869992047704513,0.16876524050493108,0.42655694448966974,0.3822293213304384,0.6537064308786675
U0104,1,0.4656854512799513,0.06513361893101781,0.29674875024267394,0.27518886998252656,0.2800413895302396
U0104,2,0.4216968114360674,0.09338839590621609,0.3423295392858743,0.27064951748599647,0.33602896251718406
U0104,3,0.5021230496502702,0.059340776688276115,0.3038199939678259,0.35120479808205163,0.32806887658279243
U0104,4,0.5745984655164901,0.14857795183946718,0.3842107941019668,0.38569237012007185,0.40992601541101503
U0104,5,0.5753955427518201,0.16499299315488067,0.3705921647110747,0.4918584089621866,0.366904517280753
U0105,1,0.22062371788699509,0.0415896995343468,0.02386586337041635,0.8326642709494647,1.0
U0105,2,0.24602583292645513,0.05547486865299914,0.05778157303174822,0.7964502157152114,1.0
U0105,3,0.2672515379333723,0.05608153995187421,0.10868133671700805,0.8588858875266543,1.0
U0105,4,0.346860662922878,0.10105266812504005,0.12759495714113944,0.8946103203783736,1.0
U0105,5,0.363642227364234,0.13450711068337284,0.14410600249715708,0.8938242170735898,1.0
U0106,1,0.7802119319444231,0.2288539463855353,0.0,0.7430726923895533,0.6989336020175997
U0106,2,0.7861155294098147,0.23161916062367174,0.031556851717968126,0.7195519558107107,0.7271644084555657
U0106,3,0.7885542758242529,0.2325956904549167,0.04107764392265628,0.7158429788085114,0.7386178650304247
U0106,4,0.8099619574749323,0.2764355002912602,0.0,0.6924570119848862,0.7454968733524349
U0106,5,0.8405608542854215,0.2584656222229128,0.00709253587079798,0.7181094602526901,0.7150298522913401
U0107,1,0.230541249459023,0.02713607258732781,0.22671260999600648,0.5275820075210972,0.7550083182899773
U0107,2,0.28746170826680484,0.04351379176213395,0.3064970225261426,0.540933264757868,0.8621655405556
U0107,3,0.2803627170164627,0.14497671130437606,0.36442455286354797,0.6044620018200616,0.8510619944195256
U0107,4,0.33181391894648754,0.0621698226196317,0.3616334981754773,0.6453547391355297,0.8685330844957768
U0107,5,0.30784430459589274,0.14842786648267592,0.45112316548766473,0.6874067514660416,0.8981398797190191
U0108,1,0.5918063294277927,0.28163294964919783,0.0,0.6910712243329316,0.7352531652420574
U0108,2,0.6103483500463885,0.2578585104802394,0.0,0.7394641139458871,0.8305402271419222
U0108,3,0.5630019352110937,0.26982170183391246,0.0,0.7759137547370899,0.7232302382943466
U0108,4,0.6120626477460882,0.21125423194695397,0.008725584005301212,0.7227404911277568,0.7285485545110012
U0108,5,0.6132595801918509,0.23708843570808952,0.011411443446489335,0.7442747604406995,0.7520248104374182
U0109,1,0.41335259414060205,0.03653877456916675,0.2346041090645981,0.0,0.7430842612445925
U0109,2,0.4353917562508213,0.005823228928600731,0.23406357116177204,0.014516299535641191,0.7169312355049073
U0109,3,0.42044078531328843,0.012258219231053028,0.2407657458658335,0.0,0.7233995723314963
U0109,4,0.41604452009037735,0.036869415074671855,0.23088076758913617,0.013751601106544527,0.6873891894419379
U0109,5,0.38246146808028403,0.0,0.222709497490545,0.0,0.7299666133059334
U0110,1,0.39791265373236323,0.276699626866513,0.04773057917325351,0.24382694205910996,0.9986577045771221
U0110,2,0.36358174881527855,0.308175777072984,0.0,0.2851498693534165,0.9890399214096259
U0110,3,0.38201900518479043,0.2166998928434222,0.072301459482214,0.25664474869835185,1.0
U0110,4,0.4266019707866363,0.23047501823110111,5.5378656930172306e-05,0.25169008860436365,0.984635628029556
U0110,5,0.43598914237557745,0.24344036765512286,0.0,0.24095507909437378,1.0
U0111,1,0.17319520298337177,0.0,0.0,0.0,0.28771447650587717
U0111,2,0.1839399473895133,0.010753608546288606,0.0,0.022737655497708585,0.2705652321637061
U0111,3,0.25545826499889235,0.0,0.0200596441427372,0.0029420261861683363,0.2888761534558904
U0111,4,0.1784350283717381,0.022350159386318433,0.0,0.0,0.2527525745334512
U0111,5,0.20756721189280034,0.0,0.00644139549511579,0.047343541726865536,0.27956349056845653
U0112,1,0.8099402494033803,0.2660020255371269,0.4711193890367614,0.7205703840501324,0.7797377597457626
U0112,2,0.8311513296429545,0.2173504153891284,0.4616188851244146,0.7467422108786267,0.7260195463987198
U0112,3,0.7753946936286192,0.21245865260717822,0.485946984551589,0.715359157721014,0.7171379729097229
U0112,4,0.8089517553969892,0.2483440529713787,0.5145463604459639,0.7005289969395208,0.7502964182948929
U0112,5,0.8622691262649752,0.23883182547143203,0.5247424701971689,0.7744802054632327,0.7759559582400383
U0113,1,0.5799998506117197,0.19653250437525488,0.5274208959374668,1.0,0.7179033413834316
U0113,2,0.5840686044154882,0.16681119462765098,0.4252645751541698,0.9317423083028089,0.6841306687580795
U0113,3,0.4933032707171923,0.21169249201285972,0.41723436798890506,0.9355751490507064,0.6578894590075897
U0113,4,0.44538190098354447,0.15810172075174267,0.3426323507374067,0.8979409786174359,0.6089505488350158
U0113,5,0.5346182799769242,0.15234088166524165,0.3781726137381444,0.91291120032964,0.5996105206760279
U0114,1,0.28728255956880483,0.30429667964983353,0.2734979045678728,0.3057794137336892,0.2940014870201555
U0114,2,0.27519100932578766,0.31531656355215054,0.2826383769353828,0.2791571077653421,0.3070864539677457
U0114,3,0.2944673022753912,0.3196167723120486,0.35270025845825725,0.40242297712117564,0.28767007842165226
U0114,4,0.33746733432691284,0.36802076137327566,0.3835196666600396,0.3570785589861913,0.365618203448585
U0114,5,0.35388501353024293,0.3909509834939422,0.3543837604789031,0.39298254908066643,0.3575069911541142
U0115,1,0.2495957933174093,0.062480731616612196,0.015866260445463642,0.2771909143378249,0.8197738994262658
U0115,2,0.2213850929424725,0.018086454446610264,0.042492020209619855,0.3411513655305795,0.7644196177356948
U0115,3,0.20503533205668298,0.07646523424773004,0.10655222399732761,0.37600785249216484,0.826105159137438
U0115,4,0.30765720178651995,0.1546170220276724,0.06390774900913737,0.3583443767445097,0.8757127166977517
U0115,5,0.363476561638551,0.13470579920427353,0.15103323035117525,0.32535017939761035,0.8802525476299846
U0116,1,0.6048173204884693,0.7515992226179629,0.30170396020201307,0.2649725669639783,0.7459559738547837
U0116,2,0.5788031826349957,0.7580001829134996,0.22278975524852024,0.2553949323861372,0.7646224178071453
U0116,3,0.5935064333168566,0.7310914066780457,0.18444109457995284,0.2843151017926117,0.7620990117073585
U0116,4,0.6128285184475435,0.703159429926681,0.2913951609922017,0.2360434940014576,0.7413361409190155
U0116,5,0.5679213943374353,0.6963916280598046,0.284720389351707,0.2885979210819287,0.7450341554594002
U0117,1,0.37961846290580953,0.2595235978375052,0.0,0.0,0.23412003662654887
